version,size_test,size_training,succHe_SMORBF,succZi_SMORBF,succG75_SMORBF,succG60_SMORBF,error_SMORBF,recall_SMORBF,precision_SMORBF,fscore_SMORBF,gscore_SMORBF,mcc_SMORBF,auc_SMORBF,aucec_SMORBF,tpr_SMORBF,tnr_SMORBF,tp_SMORBF,fn_SMORBF,tn_SMORBF,fp_SMORBF,trainerror_SMORBF,trainrecall_SMORBF,trainprecision_SMORBF,trainsuccHe_SMORBF,succHe_SMORBFLocalEM,succZi_SMORBFLocalEM,succG75_SMORBFLocalEM,succG60_SMORBFLocalEM,error_SMORBFLocalEM,recall_SMORBFLocalEM,precision_SMORBFLocalEM,fscore_SMORBFLocalEM,gscore_SMORBFLocalEM,mcc_SMORBFLocalEM,auc_SMORBFLocalEM,aucec_SMORBFLocalEM,tpr_SMORBFLocalEM,tnr_SMORBFLocalEM,tp_SMORBFLocalEM,fn_SMORBFLocalEM,tn_SMORBFLocalEM,fp_SMORBFLocalEM,trainerror_SMORBFLocalEM,trainrecall_SMORBFLocalEM,trainprecision_SMORBFLocalEM,trainsuccHe_SMORBFLocalEM,succHe_SMORBFLocalFQ,succZi_SMORBFLocalFQ,succG75_SMORBFLocalFQ,succG60_SMORBFLocalFQ,error_SMORBFLocalFQ,recall_SMORBFLocalFQ,precision_SMORBFLocalFQ,fscore_SMORBFLocalFQ,gscore_SMORBFLocalFQ,mcc_SMORBFLocalFQ,auc_SMORBFLocalFQ,aucec_SMORBFLocalFQ,tpr_SMORBFLocalFQ,tnr_SMORBFLocalFQ,tp_SMORBFLocalFQ,fn_SMORBFLocalFQ,tn_SMORBFLocalFQ,fp_SMORBFLocalFQ,trainerror_SMORBFLocalFQ,trainrecall_SMORBFLocalFQ,trainprecision_SMORBFLocalFQ,trainsuccHe_SMORBFLocalFQ
szybkafucha.csv,25,10156,1,0,0,0,0.44,1.0,0.56,0.717948717948718,0.0,NaN,0.5,0.7067688855646971,1.0,0.0,14.0,0.0,0.0,11.0,0.40448995667585663,1.0,0.5955100433241434,1,1,0,0,0,0.44,0.8571428571428571,0.5714285714285714,0.6857142857142857,0.29999999999999993,0.05275349613399974,0.5194805194805194,0.5738593866866118,0.8571428571428571,0.18181818181818182,12.0,2.0,2.0,9.0,0.38016935801496654,0.8683862433862434,0.6314776962847181,1,1,0,0,0,0.52,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.289855072463768,-0.12075557676046031,0.44805194805194803,0.606731488406881,0.7142857142857143,0.18181818181818182,10.0,4.0,2.0,9.0,0.38302481291847185,0.9057539682539683,0.6226415094339622,1
ivy-1.4.csv,241,9958,0,0,0,0,0.9336099585062241,1.0,0.06639004149377593,0.1245136186770428,0.0,NaN,0.5,0.6415532334783929,1.0,0.0,16.0,0.0,0.0,225.0,0.4031934123317935,1.0,0.5968065876682065,1,0,0,0,0,0.7717842323651453,0.8125,0.0663265306122449,0.12264150943396226,0.3035863219349457,-5320000000,0.4995833333333333,0.48268667982322955,0.8125,0.18666666666666668,13.0,3.0,42.0,183.0,0.37778670415746135,0.861349486791183,0.6353481444706467,1,0,0,0,0,0.8340248962655602,0.9375,0.06976744186046512,0.12987012987012989,0.1986754966887418,0.03901044409589482,0.5243055555555556,0.590585256215633,0.9375,0.1111111111111111,15.0,1.0,25.0,200.0,0.37778670415746135,0.934040047114252,0.6222396592310279,1
ivy-1.1.csv,111,9958,1,0,0,0,0.43243243243243246,1.0,0.5675675675675675,0.7241379310344828,0.0,NaN,0.5,0.7858416560233938,1.0,0.0,63.0,0.0,0.0,48.0,0.4031934123317935,1.0,0.5968065876682065,1,1,0,0,0,0.43243243243243246,0.8095238095238095,0.5862068965517241,0.68,0.38202247191011235,0.0716335318826566,0.5297619047619048,0.6164077385314376,0.8095238095238095,0.25,51.0,12.0,12.0,36.0,0.37778670415746135,0.861349486791183,0.6353481444706467,1,1,0,0,0,0.40540540540540543,0.9047619047619048,0.59375,0.7169811320754718,0.31062670299727524,0.13370020212258113,0.5461309523809523,0.7063771231292846,0.9047619047619048,0.1875,57.0,6.0,9.0,39.0,0.38220526210082345,0.928487295978462,0.6200696707495225,1
ivy-2.0.csv,352,9958,0,0,0,0,0.8863636363636364,1.0,0.11363636363636363,0.20408163265306123,0.0,NaN,0.5,0.5833189964566077,1.0,0.0,40.0,0.0,0.0,312.0,0.4031934123317935,1.0,0.5968065876682065,1,0,0,0,0,0.7045454545454546,0.925,0.13120567375886524,0.2298136645962733,0.34856580427446576,0.11111318939162512,0.5698717948717948,0.5199720288484533,0.925,0.21474358974358973,37.0,3.0,67.0,245.0,0.37778670415746135,0.861349486791183,0.6353481444706467,1,0,0,0,0,0.6590909090909091,0.95,0.1417910447761194,0.24675324675324672,0.41173361522198726,0.15845784232866153,0.6064102564102564,0.5605475737447172,0.95,0.26282051282051283,38.0,2.0,82.0,230.0,0.37366941152841937,0.8389702170620899,0.6433548387096775,1
arc.csv,234,10127,0,0,0,0,0.8846153846153846,1.0,0.11538461538461539,0.20689655172413793,0.0,NaN,0.5,0.6904485047870924,1.0,0.0,27.0,0.0,0.0,207.0,0.4040683321812975,1.0,0.5959316678187024,1,0,0,0,0,0.6837606837606838,0.7407407407407407,0.11560693641618497,0.2,0.38585209003215437,0.0011718917194606644,0.500805152979066,0.44543235086276384,0.7407407407407407,0.2608695652173913,20.0,7.0,54.0,153.0,0.37987558013231953,0.867771333885667,0.6320299300024137,1,0,0,0,0,0.6752136752136753,0.8518518518518519,0.12994350282485875,0.22549019607843135,0.39373385012919904,0.08030196937502998,0.5539452495974235,0.6908183788408403,0.8518518518518519,0.2560386473429952,23.0,4.0,53.0,154.0,0.4303347486916165,0.8823529411764706,0.5934470076897359,1
lucene-2.2.csv,247,9412,1,0,0,0,0.41700404858299595,1.0,0.582995951417004,0.7365728900255754,0.0,NaN,0.5,0.784206722492261,1.0,0.0,144.0,0.0,0.0,103.0,0.40246493837654057,1.0,0.5975350616234594,1,1,0,0,0,0.3805668016194332,0.9305555555555556,0.6146788990825688,0.7403314917127072,0.307896964566453,0.17617810027213957,0.5575107874865156,0.7190141949770946,0.9305555555555556,0.18446601941747573,134.0,10.0,19.0,84.0,0.36676583085422865,0.9084281650071123,0.6349739000745712,1,1,0,0,0,0.41700404858299595,0.9027777777777778,0.593607305936073,0.7162534435261708,0.23627158250032462,0.06018814532448673,0.5193500539374326,0.6999695441142795,0.9027777777777778,0.13592233009708737,130.0,14.0,14.0,89.0,0.38323416914577135,0.9297652916073968,0.6194763653595545,1
lucene-2.0.csv,195,9412,0,0,0,0,0.5333333333333333,1.0,0.4666666666666667,0.6363636363636364,0.0,NaN,0.5,0.7212245419218305,1.0,0.0,91.0,0.0,0.0,104.0,0.40246493837654057,1.0,0.5975350616234594,1,1,0,0,0,0.46153846153846156,0.9560439560439561,0.5028901734104047,0.6590909090909092,0.2930937675463224,0.20361016137580001,0.5645604395604396,0.6817387292918958,0.9560439560439561,0.17307692307692307,87.0,4.0,18.0,86.0,0.36676583085422865,0.9084281650071123,0.6349739000745712,1,1,0,0,0,0.41025641025641024,0.8461538461538461,0.5384615384615384,0.6581196581196581,0.5103785103785103,0.2386475701152088,0.6057692307692307,0.6083491376202268,0.8461538461538461,0.36538461538461536,77.0,14.0,38.0,66.0,0.37664683382915426,0.8394381223328592,0.6411788673095206,1
lucene-2.4.csv,340,9412,1,0,0,0,0.40294117647058825,1.0,0.5970588235294118,0.7476979742173112,0.0,NaN,0.5,0.7926081985971808,1.0,0.0,203.0,0.0,0.0,137.0,0.40246493837654057,1.0,0.5975350616234594,1,1,0,0,0,0.34411764705882353,0.9408866995073891,0.6452702702702703,0.7655310621242485,0.37424608884670735,0.2549413586133444,0.5872316709215778,0.7375535412986086,0.9408866995073891,0.23357664233576642,191.0,12.0,32.0,105.0,0.36676583085422865,0.9084281650071123,0.6349739000745712,1,1,0,0,0,0.3735294117647059,0.8325123152709359,0.6450381679389313,0.7268817204301076,0.46351877824528603,0.17927852412081144,0.5768400992413074,0.6607977911509931,0.8325123152709359,0.32116788321167883,169.0,34.0,44.0,93.0,0.37664683382915426,0.8394381223328592,0.6411788673095206,1
camel-1.6.csv,965,9057,0,0,0,0,0.805181347150259,1.0,0.19481865284974093,0.3261058109280139,0.0,NaN,0.5,0.7312065206447251,1.0,0.0,188.0,0.0,0.0,777.0,0.39273490118140664,1.0,0.6072650988185934,1,0,0,0,0,0.5533678756476684,0.824468085106383,0.23628048780487804,0.3672985781990521,0.4965094618826274,0.1525313372706843,0.5898402201593691,0.6034276764180833,0.824468085106383,0.3552123552123552,155.0,33.0,276.0,501.0,0.36579441316109085,0.8230909090909091,0.6592398427260813,1,0,0,0,0,0.7295336787564767,0.9468085106382979,0.20412844036697247,0.33584905660377357,0.19198232733415627,0.07197711189118604,0.5268148087297023,0.689289622731171,0.9468085106382979,0.10682110682110682,178.0,10.0,83.0,694.0,0.37827095064590927,0.9576363636363636,0.6225768321513002,1
camel-1.4.csv,872,9057,0,0,0,0,0.8337155963302753,1.0,0.16628440366972477,0.28515240904621436,0.0,NaN,0.5,0.6813578640940554,1.0,0.0,145.0,0.0,0.0,727.0,0.39273490118140664,1.0,0.6072650988185934,1,0,0,0,0,0.573394495412844,0.8206896551724138,0.20067453625632378,0.32249322493224936,0.4887579343820516,0.13465558581279463,0.5843475786178438,0.5530749704674627,0.8206896551724138,0.34800550206327374,119.0,26.0,253.0,474.0,0.36579441316109085,0.8230909090909091,0.6592398427260813,1,0,0,0,0,0.6651376146788991,0.9448275862068966,0.19322990126939352,0.32084309133489464,0.34790373052410833,0.150931817521176,0.5790162690319215,0.6468200483771158,0.9448275862068966,0.21320495185694635,137.0,8.0,155.0,572.0,0.3739648890361047,0.9098181818181819,0.6338188727042432,1
camel-1.2.csv,608,9057,0,0,0,0,0.6447368421052632,1.0,0.35526315789473684,0.5242718446601942,0.0,NaN,0.5,0.7636494541810377,1.0,0.0,216.0,0.0,0.0,392.0,0.39273490118140664,1.0,0.6072650988185934,1,0,0,0,0,0.5493421052631579,0.7175925925925926,0.3621495327102804,0.4813664596273292,0.4266515544041451,0.02218758116885857,0.5105820105820106,0.5253844082687853,0.7175925925925926,0.30357142857142855,155.0,61.0,119.0,273.0,0.36579441316109085,0.8230909090909091,0.6592398427260813,1,0,0,0,0,0.5904605263157895,0.8333333333333334,0.35785288270377735,0.5006954102920723,0.290648694187026,0.011843406354409301,0.5046768707482994,0.6287486998325278,0.8333333333333334,0.1760204081632653,180.0,36.0,69.0,323.0,0.3739648890361047,0.9098181818181819,0.6338188727042432,1
camel-1.0.csv,339,9057,0,0,0,0,0.9616519174041298,1.0,0.038348082595870206,0.07386363636363637,0.0,NaN,0.5,0.6493853407942553,1.0,0.0,13.0,0.0,0.0,326.0,0.39273490118140664,1.0,0.6072650988185934,1,0,0,0,0,0.7227138643067846,1.0,0.050387596899224806,0.09594095940959409,0.398034398034398,0.11189109720826751,0.6242331288343558,0.6838696726303846,1.0,0.24846625766871167,13.0,0.0,81.0,245.0,0.36579441316109085,0.8230909090909091,0.6592398427260813,1,0,0,0,0,0.8348082595870207,0.9230769230769231,0.04081632653061224,0.07817589576547229,0.2355040142729706,0.03285297542544431,0.5290231241151486,0.5909282734109991,0.9230769230769231,0.13496932515337423,12.0,1.0,44.0,282.0,0.3774980677928674,0.9318181818181818,0.6273717713306403,1
jedit-4.3.csv,492,9576,0,0,0,0,0.9776422764227642,1.0,0.022357723577235773,0.04373757455268389,0.0,NaN,0.5,0.6719360752706779,1.0,0.0,11.0,0.0,0.0,481.0,0.39860066833751046,1.0,0.6013993316624896,1,0,0,0,0,0.8008130081300813,0.6363636363636364,0.017632241813602016,0.03431372549019608,0.29166666666666663,-0.06533949359841455,0.41277641277641275,0.33193949846203546,0.6363636363636364,0.1891891891891892,7.0,4.0,91.0,390.0,0.37917710944026733,0.8753255773571801,0.6337691727432738,1,0,0,0,0,0.8495934959349594,0.6363636363636364,0.0166270783847981,0.032407407407407406,0.22855750487329426,-0.09438687682259056,0.38782838782838785,0.31751986641467494,0.6363636363636364,0.1392931392931393,7.0,4.0,67.0,414.0,0.37781954887218044,0.9239451293627365,0.6259263616045171,1
jedit-4.2.csv,367,9576,0,0,0,0,0.8692098092643051,1.0,0.1307901907356948,0.23132530120481928,0.0,NaN,0.5,0.6311665241021862,1.0,0.0,48.0,0.0,0.0,319.0,0.39860066833751046,1.0,0.6013993316624896,1,0,0,0,0,0.7602179836512262,1.0,0.14678899082568808,0.256,0.22284122562674094,0.13566924135648073,0.5626959247648903,0.6435110458178811,1.0,0.12539184952978055,48.0,0.0,40.0,279.0,0.37917710944026733,0.8753255773571801,0.6337691727432738,1,0,0,0,0,0.7874659400544959,1.0,0.142433234421365,0.24935064935064935,0.17191977077363904,0.11573666240199265,0.5470219435736677,0.6381577983747653,1.0,0.09404388714733543,48.0,0.0,30.0,289.0,0.385547201336675,0.942351102621983,0.6176169341072039,1
jedit-4.0.csv,306,9576,0,0,0,0,0.7549019607843137,1.0,0.24509803921568626,0.39370078740157477,0.0,NaN,0.5,0.746394112460838,1.0,0.0,75.0,0.0,0.0,231.0,0.39860066833751046,1.0,0.6013993316624896,1,0,0,0,0,0.6699346405228758,0.9733333333333334,0.2644927536231884,0.41595441595441596,0.21557770394979697,0.1367609495150314,0.5472727272727272,0.7279449550999175,0.9733333333333334,0.12121212121212122,73.0,2.0,28.0,203.0,0.37917710944026733,0.8753255773571801,0.6337691727432738,1,0,0,0,0,0.6372549019607843,0.9733333333333334,0.2744360902255639,0.4281524926686218,0.2814386445492822,0.17588422393294206,0.5689177489177489,0.7260162657771828,0.9733333333333334,0.1645021645021645,73.0,2.0,38.0,193.0,0.36967418546365916,0.892863344330613,0.637569745815251,1
jedit-3.2.csv,272,9576,0,0,0,0,0.6691176470588235,1.0,0.33088235294117646,0.4972375690607735,0.0,NaN,0.5,0.7800058968211481,1.0,0.0,90.0,0.0,0.0,182.0,0.39860066833751046,1.0,0.6013993316624896,1,0,0,0,0,0.5882352941176471,0.9666666666666667,0.35655737704918034,0.5209580838323352,0.2405441274054412,0.16107892140394348,0.552014652014652,0.7595416859563414,0.9666666666666667,0.13736263736263737,87.0,3.0,25.0,157.0,0.37917710944026733,0.8753255773571801,0.6337691727432738,1,0,0,0,0,0.5882352941176471,0.9111111111111111,0.3504273504273504,0.5061728395061729,0.2791647753064003,0.10307745913524302,0.537973137973138,0.7429797223493831,0.9111111111111111,0.16483516483516483,82.0,8.0,30.0,152.0,0.40632832080200504,0.8808820975863865,0.61282918579367,1
jedit-4.1.csv,312,9576,0,0,0,0,0.7467948717948718,1.0,0.2532051282051282,0.40409207161125316,0.0,NaN,0.5,0.719275123858172,1.0,0.0,79.0,0.0,0.0,233.0,0.39860066833751046,1.0,0.6013993316624896,1,0,0,0,0,0.6794871794871795,0.9620253164556962,0.26666666666666666,0.4175824175824176,0.18608447255662103,0.10057692005053515,0.5325148041505949,0.6879903567699117,0.9620253164556962,0.10300429184549356,76.0,3.0,24.0,209.0,0.37917710944026733,0.8753255773571801,0.6337691727432738,1,0,0,0,0,0.6858974358974359,0.9746835443037974,0.2664359861591695,0.4184782608695652,0.16500000000000006,0.10785396067067814,0.5324061498343021,0.699871827660172,0.9746835443037974,0.09012875536480687,77.0,2.0,21.0,212.0,0.385547201336675,0.942351102621983,0.6176169341072039,1
log4j-1.1.csv,109,9834,0,0,0,0,0.6422018348623854,0.972972972972973,0.34285714285714286,0.5070422535211268,0.07991120976692556,0.036869975717311085,0.5073198198198198,0.5510311695987289,0.972972972972973,0.041666666666666664,36.0,1.0,3.0,69.0,0.3973967866585316,0.9620820406756291,0.6021574973031284,1,0,0,0,0,0.5321100917431193,0.918918918918919,0.38202247191011235,0.5396825396825397,0.3756906077348067,0.1896587746134265,0.577515015015015,0.5155861549180838,0.918918918918919,0.2361111111111111,34.0,3.0,17.0,55.0,0.36943258084197683,0.8703895208548776,0.6367418988778212,1,0,0,0,0,0.5504587155963303,0.918918918918919,0.37362637362637363,0.5312500000000001,0.3396603396603397,0.16228397590670757,0.5636261261261262,0.5485803287488511,0.918918918918919,0.20833333333333334,34.0,3.0,15.0,57.0,0.37736424649176326,0.9041709755256808,0.6244494703011546,1
log4j-1.2.csv,205,9834,1,1,0,0,0.13170731707317074,0.9417989417989417,0.9175257731958762,0.9295039164490861,0.0,-0.0692826621480012,0.4708994708994709,0.728282197293221,0.9417989417989417,0.0,178.0,11.0,0.0,16.0,0.3973967866585316,0.9620820406756291,0.6021574973031284,1,1,1,0,0,0.25365853658536586,0.7883597883597884,0.9254658385093167,0.8514285714285714,0.3796178343949045,0.025062697917355003,0.5191798941798942,0.5950464242732059,0.7883597883597884,0.25,149.0,40.0,4.0,12.0,0.36943258084197683,0.8703895208548776,0.6367418988778212,1,1,1,0,0,0.18536585365853658,0.8677248677248677,0.9265536723163842,0.896174863387978,0.3083672829833908,0.04313799232896346,0.5276124338624338,0.6695206036935761,0.8677248677248677,0.1875,164.0,25.0,3.0,13.0,0.38478747203579416,0.9229576008273009,0.6160837551771744,1
