version,size_test,size_training,succHe_SMORBF,succZi_SMORBF,succG75_SMORBF,succG60_SMORBF,error_SMORBF,recall_SMORBF,precision_SMORBF,fscore_SMORBF,gscore_SMORBF,mcc_SMORBF,auc_SMORBF,aucec_SMORBF,tpr_SMORBF,tnr_SMORBF,tp_SMORBF,fn_SMORBF,tn_SMORBF,fp_SMORBF,succHe_SMORBFLocalEM,succZi_SMORBFLocalEM,succG75_SMORBFLocalEM,succG60_SMORBFLocalEM,error_SMORBFLocalEM,recall_SMORBFLocalEM,precision_SMORBFLocalEM,fscore_SMORBFLocalEM,gscore_SMORBFLocalEM,mcc_SMORBFLocalEM,auc_SMORBFLocalEM,aucec_SMORBFLocalEM,tpr_SMORBFLocalEM,tnr_SMORBFLocalEM,tp_SMORBFLocalEM,fn_SMORBFLocalEM,tn_SMORBFLocalEM,fp_SMORBFLocalEM,succHe_SMORBFLocalFQ,succZi_SMORBFLocalFQ,succG75_SMORBFLocalFQ,succG60_SMORBFLocalFQ,error_SMORBFLocalFQ,recall_SMORBFLocalFQ,precision_SMORBFLocalFQ,fscore_SMORBFLocalFQ,gscore_SMORBFLocalFQ,mcc_SMORBFLocalFQ,auc_SMORBFLocalFQ,aucec_SMORBFLocalFQ,tpr_SMORBFLocalFQ,tnr_SMORBFLocalFQ,tp_SMORBFLocalFQ,fn_SMORBFLocalFQ,tn_SMORBFLocalFQ,fp_SMORBFLocalFQ
ant-1.4.csv,178,9174,0,0,0,0,0.6235955056179775,0.7,0.2204724409448819,0.33532934131736525,0.40265486725663724,-0.01605516398149338,0.49130434782608695,0.5112556508903033,0.7,0.2826086956521739,28.0,12.0,39.0,99.0,0,0,0,0,0.38202247191011235,0.475,0.2878787878787879,0.3584905660377358,0.5522197381028426,0.11615913981244652,0.5672101449275362,0.4720855244948795,0.475,0.6594202898550725,19.0,21.0,91.0,47.0,0,0,0,0,0.5842696629213483,0.7,0.23333333333333334,0.35,0.4516129032258065,0.02968545188539071,0.5166666666666667,0.5712173632253894,0.7,0.3333333333333333,28.0,12.0,46.0,92.0
ant-1.5.csv,293,9174,0,0,0,0,0.6279863481228669,0.96875,0.14485981308411214,0.25203252032520324,0.4567866251062624,0.18808833081049728,0.6338002873563219,0.5920662831573752,0.96875,0.2988505747126437,31.0,1.0,78.0,183.0,0,0,0,1,0.2901023890784983,0.71875,0.23232323232323232,0.35114503816793896,0.71374654030026,0.2819526268454331,0.7137811302681992,0.5341457057681486,0.71875,0.7088122605363985,23.0,9.0,185.0,76.0,0,0,0,0,0.4778156996587031,0.6875,0.14473684210526316,0.23913043478260868,0.5802295147976646,0.11824421053472832,0.5947078544061303,0.5198100595080826,0.6875,0.5019157088122606,22.0,10.0,131.0,130.0
ant-1.6.csv,351,9174,0,0,0,0,0.5042735042735043,0.9456521739130435,0.3359073359073359,0.4957264957264957,0.4957264957264957,0.28155950982037936,0.6407797549101897,0.6015579588567866,0.9456521739130435,0.3359073359073359,87.0,5.0,87.0,172.0,1,0,1,1,0.245014245014245,0.7608695652173914,0.5223880597014925,0.6194690265486725,0.7568616578874411,0.46507855382332447,0.7568826590565721,0.5768192983493415,0.7608695652173914,0.752895752895753,70.0,22.0,195.0,64.0,0,0,0,1,0.396011396011396,0.8369565217391305,0.38308457711442784,0.5255972696245734,0.6424002719154591,0.3184315358302821,0.6790960214873258,0.6144087822662321,0.8369565217391305,0.5212355212355212,77.0,15.0,135.0,124.0
ant-1.7.csv,745,9174,0,0,0,0,0.5355704697986577,0.8975903614457831,0.2806026365348399,0.4275466284074606,0.4934396879964361,0.2187307058995159,0.6189160788230643,0.5427731832853985,0.8975903614457831,0.34024179620034545,149.0,17.0,197.0,382.0,0,0,0,1,0.2550335570469799,0.7469879518072289,0.45588235294117646,0.5662100456621004,0.7456851446191626,0.4247087477766412,0.7456874128638908,0.550133532938385,0.7469879518072289,0.7443868739205527,124.0,42.0,431.0,148.0,0,0,0,1,0.3073825503355705,0.6927710843373494,0.3924914675767918,0.5010893246187363,0.6926722292735314,0.32827623819230917,0.6926722433776556,0.5439983684215672,0.6927710843373494,0.6925734024179621,115.0,51.0,401.0,178.0
arc.csv,234,9820,0,0,0,0,0.5427350427350427,0.6296296296296297,0.12686567164179105,0.2111801242236025,0.5143721633888049,0.04159901494698894,0.5322061191626409,0.4035030499838103,0.6296296296296297,0.43478260869565216,17.0,10.0,90.0,117.0,0,0,0,1,0.24786324786324787,0.5555555555555556,0.2459016393442623,0.3409090909090909,0.6481481481481481,0.24258158592835752,0.6666666666666666,0.5273895872772777,0.5555555555555556,0.7777777777777778,15.0,12.0,161.0,46.0,0,0,0,0,0.3888888888888889,0.48148148148148145,0.14444444444444443,0.22222222222222218,0.5450733752620545,0.07190877105364987,0.5547504025764896,0.4428893190299613,0.48148148148148145,0.6280193236714976,13.0,14.0,130.0,77.0
camel-1.2.csv,608,8776,0,0,0,0,0.5263157894736842,0.5972222222222222,0.356353591160221,0.44636678200692037,0.483111927642736,0.0027638819764095163,0.5014172335600907,0.4618773021762379,0.5972222222222222,0.40561224489795916,129.0,87.0,159.0,233.0,0,0,0,0,0.4144736842105263,0.4537037037037037,0.4224137931034483,0.4375,0.5371346023113528,0.11021326426322556,0.5559334845049131,0.5062093121597364,0.4537037037037037,0.6581632653061225,98.0,118.0,258.0,134.0,0,0,0,0,0.45723684210526316,0.4027777777777778,0.3686440677966102,0.38495575221238937,0.4882899113082039,0.022269160644997888,0.5113378684807256,0.516332742881339,0.4027777777777778,0.6198979591836735,87.0,129.0,243.0,149.0
camel-1.4.csv,872,8776,0,0,0,0,0.5126146788990825,0.7517241379310344,0.20961538461538462,0.3278195488721804,0.5508263835027146,0.14144712981307936,0.5931935682777594,0.5327665663497788,0.7517241379310344,0.4346629986244842,109.0,36.0,316.0,411.0,0,0,0,1,0.3451834862385321,0.5862068965517241,0.2607361963190184,0.3609341825902335,0.6246550485767208,0.19601439303497448,0.6273537921548167,0.5328389913933741,0.5862068965517241,0.6685006877579092,85.0,60.0,486.0,241.0,0,0,0,0,0.42201834862385323,0.5724137931034483,0.2133676092544987,0.3108614232209738,0.5757336101362596,0.11348345178332932,0.5757529763316416,0.5424595685436251,0.5724137931034483,0.579092159559835,83.0,62.0,421.0,306.0
camel-1.6.csv,965,8776,0,0,0,0,0.5274611398963731,0.6914893617021277,0.22375215146299485,0.3381014304291287,0.522249195923548,0.08985893863851845,0.5555258906322736,0.5159307699039345,0.6914893617021277,0.4195624195624196,130.0,58.0,326.0,451.0,0,0,0,0,0.36683937823834195,0.5319148936170213,0.273224043715847,0.3610108303249097,0.58814050918466,0.15474297247586957,0.5947862756373394,0.5090139237445156,0.5319148936170213,0.6576576576576577,100.0,88.0,511.0,266.0,0,0,0,0,0.44041450777202074,0.5212765957446809,0.22632794457274827,0.31561996779388085,0.5440273294733802,0.0717735871755671,0.5450655822996249,0.4897061023772095,0.5212765957446809,0.5688545688545689,98.0,90.0,442.0,335.0
ivy-1.1.csv,111,9636,1,0,0,0,0.35135135135135137,0.7936507936507936,0.6578947368421053,0.7194244604316548,0.5810882197569995,0.268672526697874,0.6259920634920635,0.6298002321745536,0.7936507936507936,0.4583333333333333,50.0,13.0,22.0,26.0,0,0,0,0,0.38738738738738737,0.42857142857142855,0.7941176470588235,0.5567010309278351,0.5707656612529003,0.3038718012456458,0.6413690476190477,0.43086467573496706,0.42857142857142855,0.8541666666666666,27.0,36.0,41.0,7.0,0,0,0,0,0.42342342342342343,0.4126984126984127,0.7222222222222222,0.5252525252525252,0.542559033498078,0.21627967066639114,0.6021825396825397,0.5044678480117435,0.4126984126984127,0.7916666666666666,26.0,37.0,38.0,10.0
ivy-1.4.csv,241,9636,0,0,0,0,0.5767634854771784,0.8125,0.087248322147651,0.1575757575757576,0.5320763393883651,0.10662118854085495,0.6040277777777778,0.5520369480147083,0.8125,0.39555555555555555,13.0,3.0,89.0,136.0,0,0,0,1,0.21161825726141079,0.625,0.18181818181818182,0.28169014084507044,0.7017543859649122,0.25211713518397044,0.7125,0.5374730121782546,0.625,0.8,10.0,6.0,180.0,45.0,0,0,0,0,0.5352697095435685,0.625,0.07518796992481203,0.1342281879194631,0.5255023183925811,0.03921571698853778,0.5391666666666667,0.49284295617852447,0.625,0.4533333333333333,10.0,6.0,102.0,123.0
