version,size_test,size_training,succHe_SMORBF,succZi_SMORBF,succG75_SMORBF,succG60_SMORBF,error_SMORBF,recall_SMORBF,precision_SMORBF,fscore_SMORBF,gscore_SMORBF,mcc_SMORBF,auc_SMORBF,aucec_SMORBF,tpr_SMORBF,tnr_SMORBF,tp_SMORBF,fn_SMORBF,tn_SMORBF,fp_SMORBF,succHe_SMORBFLocalEM,succZi_SMORBFLocalEM,succG75_SMORBFLocalEM,succG60_SMORBFLocalEM,error_SMORBFLocalEM,recall_SMORBFLocalEM,precision_SMORBFLocalEM,fscore_SMORBFLocalEM,gscore_SMORBFLocalEM,mcc_SMORBFLocalEM,auc_SMORBFLocalEM,aucec_SMORBFLocalEM,tpr_SMORBFLocalEM,tnr_SMORBFLocalEM,tp_SMORBFLocalEM,fn_SMORBFLocalEM,tn_SMORBFLocalEM,fp_SMORBFLocalEM,succHe_SMORBFLocalFQ,succZi_SMORBFLocalFQ,succG75_SMORBFLocalFQ,succG60_SMORBFLocalFQ,error_SMORBFLocalFQ,recall_SMORBFLocalFQ,precision_SMORBFLocalFQ,fscore_SMORBFLocalFQ,gscore_SMORBFLocalFQ,mcc_SMORBFLocalFQ,auc_SMORBFLocalFQ,aucec_SMORBFLocalFQ,tpr_SMORBFLocalFQ,tnr_SMORBFLocalFQ,tp_SMORBFLocalFQ,fn_SMORBFLocalFQ,tn_SMORBFLocalFQ,fp_SMORBFLocalFQ
ivy-1.4.csv,241,1124,0,0,0,1,0.2821576763485477,0.75,0.15789473684210525,0.2608695652173913,0.7323730098559514,0.24944453620720836,0.7327777777777778,0.5761172536517898,0.75,0.7155555555555555,12.0,4.0,161.0,64.0,0,0,0,1,0.34024896265560167,0.875,0.14893617021276595,0.25454545454545446,0.7422303473491774,0.2651354273590532,0.7597222222222222,0.6681583763451749,0.875,0.6444444444444445,14.0,2.0,145.0,80.0,0,0,0,0,0.7302904564315352,0.8125,0.06989247311827956,0.1287128712871287,0.35986159169550175,0.025870843283583897,0.5218055555555555,0.5453469200148433,0.8125,0.2311111111111111,13.0,3.0,52.0,173.0
ivy-2.0.csv,352,1628,0,0,0,0,0.4971590909090909,0.875,0.17073170731707318,0.28571428571428575,0.5987951807228915,0.21244882108520777,0.6650641025641025,0.5140912508972411,0.875,0.4551282051282051,35.0,5.0,142.0,170.0,0,0,0,1,0.375,0.775,0.2012987012987013,0.31958762886597936,0.6800139275766017,0.24359938288234506,0.6903846153846154,0.5157111280748331,0.775,0.6057692307692307,31.0,9.0,189.0,123.0,0,0,0,0,0.16761363636363635,0.45,0.32727272727272727,0.3789473684210526,0.5958112662493982,0.28967676913984186,0.6657051282051282,0.4772103476170399,0.45,0.8814102564102564,18.0,22.0,275.0,37.0
jedit-3.2.csv,272,1198,0,0,0,0,0.3639705882352941,0.5,0.45454545454545453,0.47619047619047616,0.5844748858447488,0.19881385022527456,0.6016483516483516,0.4896431474886352,0.5,0.7032967032967034,45.0,45.0,128.0,54.0,1,0,0,1,0.30514705882352944,0.7333333333333333,0.528,0.613953488372093,0.7034052508448142,0.386308087994887,0.7045787545787546,0.6235698700026809,0.7333333333333333,0.6758241758241759,66.0,24.0,123.0,59.0,0,0,0,1,0.3713235294117647,0.6111111111111112,0.45454545454545453,0.5213270142180094,0.623960880195599,0.23526444692116483,0.6242368742368742,0.574798589935575,0.6111111111111112,0.6373626373626373,55.0,35.0,116.0,66.0
jedit-4.0.csv,306,1404,0,0,0,0,0.3006535947712418,0.4666666666666667,0.40229885057471265,0.4320987654320988,0.5825197582519759,0.2303441340412958,0.6207792207792208,0.4942839582052862,0.4666666666666667,0.7748917748917749,35.0,40.0,179.0,52.0,0,0,0,0,0.4673202614379085,0.9066666666666666,0.3333333333333333,0.4874551971326164,0.5658476766084175,0.29009626704913694,0.658961038961039,0.7012636478526003,0.9066666666666666,0.41125541125541126,68.0,7.0,95.0,136.0,0,0,0,1,0.38562091503267976,0.6266666666666667,0.34306569343065696,0.4433962264150944,0.618421052631579,0.20506164895398774,0.6185281385281385,0.5812466132147356,0.6266666666666667,0.6103896103896104,47.0,28.0,141.0,90.0
jedit-4.1.csv,312,1416,0,0,0,1,0.20512820512820512,0.45569620253164556,0.631578947368421,0.5294117647058824,0.6072565245066837,0.41138789079971677,0.6827837235834193,0.49220162970125475,0.45569620253164556,0.9098712446351931,36.0,43.0,212.0,21.0,0,0,0,1,0.2980769230769231,0.7721518987341772,0.4485294117647059,0.5674418604651162,0.7220827870387712,0.39485027802754535,0.7251317433585049,0.620912837434294,0.7721518987341772,0.6781115879828327,61.0,18.0,158.0,75.0,0,0,0,1,0.38461538461538464,0.6075949367088608,0.35036496350364965,0.4444444444444444,0.6127659574468085,0.19769292039963884,0.612810343890911,0.6304961198120738,0.6075949367088608,0.6180257510729614,48.0,31.0,144.0,89.0
jedit-4.2.csv,367,1714,0,0,0,0,0.5122615803814714,0.9791666666666666,0.20085470085470086,0.3333333333333333,0.5817431665807118,0.27563242250624737,0.6964798850574713,0.6685438063544711,0.9791666666666666,0.41379310344827586,47.0,1.0,132.0,187.0,0,0,0,0,0.5640326975476839,0.9791666666666666,0.1857707509881423,0.31229235880398676,0.5202527305676642,0.24292214089841163,0.6666993207941484,0.6608632669920278,0.9791666666666666,0.3542319749216301,47.0,1.0,113.0,206.0,0,0,0,1,0.40054495912806537,0.6875,0.2,0.3098591549295775,0.6328257191201354,0.18551714143017814,0.6368534482758621,0.568880126706624,0.6875,0.5862068965517241,33.0,15.0,187.0,132.0
log4j-1.0.csv,135,524,0,0,0,0,0.2074074074074074,0.4411764705882353,0.625,0.5172413793103449,0.5944432479000646,0.3997229143869283,0.676033779848573,0.5688226285920188,0.4411764705882353,0.9108910891089109,15.0,19.0,92.0,9.0,0,0,0,0,0.5925925925925926,0.9411764705882353,0.2909090909090909,0.44444444444444453,0.36671649227703035,0.18873893548494058,0.5844496214327315,0.5441087753492041,0.9411764705882353,0.22772277227722773,32.0,2.0,23.0,78.0,0,0,0,1,0.4074074074074074,0.6176470588235294,0.3333333333333333,0.4329896907216495,0.6004361521686455,0.17558870112488925,0.6009027373325568,0.5639595668421901,0.6176470588235294,0.5841584158415841,21.0,13.0,59.0,42.0
log4j-1.1.csv,109,496,0,0,1,1,0.2018348623853211,0.6756756756756757,0.7142857142857143,0.6944444444444444,0.7572056668295066,0.5444011640818823,0.7683933933933934,0.6101644828698691,0.6756756756756757,0.8611111111111112,25.0,12.0,62.0,10.0,1,0,1,1,0.22018348623853212,0.7837837837837838,0.6444444444444445,0.7073170731707318,0.7807692307692309,0.5400926155454266,0.7807807807807807,0.5832811445209879,0.7837837837837838,0.7777777777777778,29.0,8.0,56.0,16.0,0,0,0,1,0.28440366972477066,0.5675675675675675,0.5833333333333334,0.5753424657534246,0.6611433305716653,0.3616863735146942,0.6796171171171171,0.5533193440205174,0.5675675675675675,0.7916666666666666,21.0,16.0,57.0,15.0
log4j-1.2.csv,205,900,0,0,0,1,0.5024390243902439,0.4656084656084656,0.9777777777777777,0.6308243727598565,0.6077947705969413,0.1841094821251168,0.6703042328042328,0.49862768576601735,0.4656084656084656,0.875,88.0,101.0,14.0,2.0,0,0,0,0,0.4975609756097561,0.48148148148148145,0.9578947368421052,0.6408450704225351,0.5864661654135339,0.12452283549039565,0.6157407407407407,0.5017598123827343,0.48148148148148145,0.75,91.0,98.0,12.0,4.0,0,0,0,0,0.5414634146341464,0.4497354497354497,0.9239130434782609,0.604982206405694,0.4998366546880104,0.00659899341878544,0.5061177248677249,0.49021314337750177,0.4497354497354497,0.5625,85.0,104.0,9.0,7.0
lucene-2.0.csv,195,814,0,0,0,0,0.31794871794871793,0.43956043956043955,0.7843137254901961,0.5633802816901408,0.5894003010377882,0.37891860171109193,0.6668956043956044,0.4973980482321063,0.43956043956043955,0.8942307692307693,40.0,51.0,93.0,11.0,0,0,0,1,0.35384615384615387,0.6153846153846154,0.6222222222222222,0.6187845303867403,0.642939150401837,0.28867513459481287,0.6442307692307693,0.5017781451689272,0.6153846153846154,0.6730769230769231,56.0,35.0,70.0,34.0,0,0,0,0,0.49743589743589745,0.5494505494505495,0.4716981132075472,0.5076142131979696,0.5016722408026757,0.011006469578087555,0.5054945054945055,0.5590328123927619,0.5494505494505495,0.46153846153846156,50.0,41.0,48.0,56.0
